subject,predicate,object,scope
O006-C140-CMP-MS01-P05-SOL,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-P06,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-P06-ANS,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-P06-H01,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-P06-H02,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-P06-SOL,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-P07,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-P07-ANS,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-P07-H01,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-P07-H02,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-P07-SOL,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-P08,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-P08-ANS,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-P08-H01,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-P08-H02,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-P08-SOL,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-SEC-CHECK,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS01-SEC-OVERVIEW,belongs_to,O006-C140-CMP-MS01,local
O006-C140-CMP-MS02,assesses,O006-PSU-003,external
O006-C140-CMP-MS02-P01,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P01-ANS,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P01-H01,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P01-H02,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P01-SOL,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P02,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P02-ANS,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P02-H01,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P02-H02,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P02-SOL,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P03,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P03-ANS,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P03-H01,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P03-H02,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P03-SOL,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P04,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P04-ANS,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P04-H01,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P04-H02,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P04-SOL,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P05,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P05-ANS,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P05-H01,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P05-H02,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P05-SOL,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P06,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P06-ANS,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P06-H01,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P06-H02,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P06-SOL,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P07,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P07-ANS,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P07-H01,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P07-H02,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P07-SOL,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P08,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P08-ANS,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P08-H01,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P08-H02,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-P08-SOL,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-SEC-CHECK,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS02-SEC-OVERVIEW,belongs_to,O006-C140-CMP-MS02,local
O006-C140-CMP-MS03,assesses,O006-PSU-004,external
O006-C140-CMP-MS03,references,O006-C140-CMP-D001-DEF-SUPPORT,local
O006-C140-CMP-MS03,references,O006-PSU-004,external
O006-C140-CMP-MS03,supports,O006-C140-CMP-D001,local
O006-C140-CMP-MS03,supports,O006-C140-CMP-D002,local
O006-C140-CMP-MS03-P01,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P01-ANS,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P01-H01,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P01-H02,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P01-SOL,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P02,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P02-ANS,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P02-H01,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P02-H02,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P02-SOL,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P03,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P03-ANS,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P03-H01,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P03-H02,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P03-SOL,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P04,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P04-ANS,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P04-H01,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P04-H02,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P04-SOL,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P05,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P05-ANS,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P05-H01,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P05-H02,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P05-SOL,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P06,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P06-ANS,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P06-H01,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P06-H02,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P06-SOL,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P07,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P07-ANS,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P07-H01,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P07-H02,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P07-SOL,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P08,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P08-ANS,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P08-H01,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P08-H02,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-P08-SOL,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-SEC-OVERVIEW,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS03-SEC02,belongs_to,O006-C140-CMP-MS03,local
O006-C140-CMP-MS04,assesses,O006-PSU-005,external
O006-C140-CMP-MS04,references,O006-PSU-005,external
O006-C140-CMP-MS04,supports,O006-C140-CMP-D001,local
O006-C140-CMP-MS04,supports,O006-C140-CMP-D002,local
O006-C140-CMP-MS04-P01,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P01-ANS,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P01-H01,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P01-H02,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P01-SOL,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P02,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P02-ANS,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P02-H01,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P02-H02,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P02-SOL,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P03,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P03-ANS,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P03-H01,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P03-H02,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P03-SOL,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P04,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P04-ANS,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P04-H01,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P04-H02,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P04-SOL,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P05,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P05-ANS,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P05-H01,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P05-H02,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P05-SOL,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P06,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P06-ANS,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P06-H01,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P06-H02,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P06-SOL,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P07,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P07-ANS,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P07-H01,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P07-H02,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P07-SOL,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P08,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P08-ANS,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P08-H01,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P08-H02,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-P08-SOL,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-SEC-OVERVIEW,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS04-SEC02,belongs_to,O006-C140-CMP-MS04,local
O006-C140-CMP-MS05,assesses,O006-C140-CMP-D001,local
O006-C140-CMP-MS05,assesses,O006-C140-CMP-D003,local
O006-C140-CMP-MS05,assesses,O006-PSU-006,external
O006-C140-CMP-MS05,prepares,O006-C140-CMP-SIM001,local
O006-C140-CMP-MS05,prepares,O006-C140-CMP-SIM002,local
O006-C140-CMP-MS05,references,O006-C140-CMP-D001-THM-INFO-IDENTITY,local
O006-C140-CMP-MS05,references,O006-C140-CMP-D003-THM-DELTA-SCALAR,local
O006-C140-CMP-MS05,references,O006-C140-CMP-D003-THM-MLE-AN,local
O006-C140-CMP-MS05,references,O006-C140-CMP-D005-THM002,local
O006-C140-CMP-MS05,references,O006-C140-CMP-D007-THM02,local
O006-C140-CMP-MS05,references,O006-C140-CMP-SIM001,local
O006-C140-CMP-MS05,references,O006-C140-CMP-SIM002,local
O006-C140-CMP-MS05,references,O006-PSU-006,external
O006-C140-CMP-MS05-P01,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P01-ANS,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P01-H01,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P01-H02,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P01-SOL,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P02,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P02-ANS,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P02-H01,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P02-H02,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P02-SOL,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P03,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P03-ANS,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P03-H01,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P03-H02,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P03-SOL,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P04,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P04-ANS,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P04-H01,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P04-H02,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P04-SOL,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P05,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P05-ANS,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P05-H01,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P05-H02,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P05-SOL,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P06,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P06-ANS,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P06-H01,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P06-H02,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P06-SOL,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P07,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P07-ANS,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P07-H01,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P07-H02,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P07-SOL,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P08,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P08-ANS,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P08-H01,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P08-H02,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-P08-SOL,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-SEC-CHECKLIST,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS05-SEC-OVERVIEW,belongs_to,O006-C140-CMP-MS05,local
O006-C140-CMP-MS06,assesses,O006-C140-CMP-D004,local
O006-C140-CMP-MS06,assesses,O006-C140-CMP-D006,local
O006-C140-CMP-MS06,assesses,O006-PSU-007,external
O006-C140-CMP-MS06,prepares,O006-C140-CMP-SIM003,local
O006-C140-CMP-MS06,prepares,O006-C140-CMP-SIM004,local
O006-C140-CMP-MS06,references,O006-C140-CMP-D004-DEF002,local
O006-C140-CMP-MS06,references,O006-C140-CMP-D004-DEF003,local
O006-C140-CMP-MS06,references,O006-C140-CMP-D004-DEF004,local
O006-C140-CMP-MS06,references,O006-C140-CMP-D005-SEC002,local
O006-C140-CMP-MS06,references,O006-C140-CMP-D006-DEF01,local
O006-C140-CMP-MS06,references,O006-C140-CMP-D006-DEF03,local
O006-C140-CMP-MS06,references,O006-C140-CMP-D006-THM01,local
O006-C140-CMP-MS06,references,O006-C140-CMP-D006-THM03,local
O006-C140-CMP-MS06,references,O006-PSU-007,external
O006-C140-CMP-MS06-P01,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P01-ANS,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P01-H01,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P01-H02,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P01-SOL,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P02,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P02-ANS,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P02-H01,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P02-H02,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P02-SOL,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P03,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P03-ANS,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P03-H01,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P03-H02,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P03-SOL,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P04,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P04-ANS,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P04-H01,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P04-H02,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P04-SOL,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P05,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P05-ANS,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P05-H01,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P05-H02,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P05-SOL,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P06,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P06-ANS,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P06-H01,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P06-H02,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P06-SOL,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P07,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P07-ANS,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P07-H01,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P07-H02,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P07-SOL,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P08,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P08-ANS,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P08-H01,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P08-H02,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-P08-SOL,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-SEC-CHECKLIST,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS06-SEC-OVERVIEW,belongs_to,O006-C140-CMP-MS06,local
O006-C140-CMP-MS07,assesses,O006-C140-CMP-D001,local
O006-C140-CMP-MS07,assesses,O006-C140-CMP-D002,local
O006-C140-CMP-MS07,assesses,O006-C140-CMP-D003,local
O006-C140-CMP-MS07,references,O006-C140-CMP-D001-ASM-R1-R6,local
O006-C140-CMP-MS07,references,O006-C140-CMP-D001-DEF-IDENTIFIABILITY,local
O006-C140-CMP-MS07,references,O006-C140-CMP-D001-DEF-SCORE,local
O006-C140-CMP-MS07,references,O006-C140-CMP-D001-THM-DIFFERENTIATION,local
O006-C140-CMP-MS07,references,O006-C140-CMP-D001-THM-REPARAMETERIZATION,local
O006-C140-CMP-MS07,references,O006-C140-CMP-D002-DEF-UI,local
O006-C140-CMP-MS07,references,O006-C140-CMP-D002-THM-ARGMAX,local
O006-C140-CMP-MS07,references,O006-C140-CMP-D002-THM-KL-IDENTIFICATION,local
O006-C140-CMP-MS07,references,O006-C140-CMP-D002-THM-UI-EXPECTATION,local
O006-C140-CMP-MS07,references,O006-C140-CMP-D002-THM-ULLN,local
O006-C140-CMP-MS07,references,O006-C140-CMP-D003-THM-DELTA-MULTIVARIATE,local
O006-C140-CMP-MS07,references,O006-C140-CMP-D003-THM-MLE-AN,local
O006-C140-CMP-MS07-P01,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P01-ANS,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P01-H01,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P01-H02,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P01-SOL,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P02,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P02-ANS,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P02-H01,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P02-H02,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P02-SOL,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P03,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P03-ANS,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P03-H01,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P03-H02,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P03-SOL,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P04,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P04-ANS,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P04-H01,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P04-H02,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P04-SOL,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P05,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P05-ANS,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P05-H01,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P05-H02,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P05-SOL,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P06,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P06-ANS,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P06-H01,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P06-H02,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P06-SOL,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P07,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P07-ANS,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P07-H01,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P07-H02,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P07-SOL,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P08,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P08-ANS,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P08-H01,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P08-H02,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-P08-SOL,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS07-SEC-OVERVIEW,belongs_to,O006-C140-CMP-MS07,local
O006-C140-CMP-MS08,assesses,O006-C140-CMP-D003,local
O006-C140-CMP-MS08,assesses,O006-C140-CMP-D004,local
O006-C140-CMP-MS08,assesses,O006-C140-CMP-D005,local
O006-C140-CMP-MS08,references,O006-C140-CMP-D004-ASM001,local
O006-C140-CMP-MS08,references,O006-C140-CMP-D004-DEF002,local
O006-C140-CMP-MS08,references,O006-C140-CMP-D004-DEF003,local
O006-C140-CMP-MS08,references,O006-C140-CMP-D004-DEF004,local
O006-C140-CMP-MS08,references,O006-C140-CMP-D004-REM001,local
O006-C140-CMP-MS08,references,O006-C140-CMP-D004-THM006,local
O006-C140-CMP-MS08,references,O006-C140-CMP-D005-SEC002,local
O006-C140-CMP-MS08,references,O006-C140-CMP-D005-THM002,local
O006-C140-CMP-MS08,references,O006-C140-CMP-D005-THM005,local
O006-C140-CMP-MS08-P01,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P01-ANS,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P01-H01,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P01-H02,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P01-SOL,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P02,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P02-ANS,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P02-H01,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P02-H02,belongs_to,O006-C140-CMP-MS08,local
